id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m,notes,"AGCnr, Name",ALFALFA notes,cube notes
2603435.018,21,407.072,122.776,786.63,407.187,122.791,786.557,404,414,120,126,774,802,487,28,34,5.6557,2.282,67.7766,4.6861,2.1058,66.985,116.9066,0.683,7.9798,73.5727,0.1623,32.6327,23.1889,18.5312,18.2877,257.47187,32.138172,-174419.5,n,,,,
2603435.019,22,425.896,139.816,800.452,425.972,139.832,800.262,422,432,135,145,784,819,1207,35,58,5.6493,2.7535,-44.6654,5.3568,2.5148,-44.1453,244.3312,0.6463,14.4182,313.5809,0.1524,46.1316,28.3449,20.8069,20.8908,257.1588,32.42219,-164330.22,n,,,,
2603435.022,25,14.205,332.999,795.214,14.24,332.787,794.908,9,20,326,341,777,815,2698,38,114,7.4633,4.7526,22.0918,6.1216,3.9229,22.1296,822.2936,1.1961,28.8824,181.4482,0.18,87.959,27.1988,16.5959,24.4955,264.02101,35.638121,-168272.14,m,,,,
2603435.029,32,105.584,37.139,896.582,105.317,37.478,896.865,100,113,32,43,873,924,3662,51,118,6.8311,5.3565,-80.3014,5.6374,4.8858,-85.8004,918.6928,0.8777,17.8915,187.6857,0.164,92.5531,40.6939,27.9377,39.8968,262.50306,30.716292,-93219.019,n,,,,
2603435.03,33,173.419,172.559,810.099,173.515,172.539,809.504,171,177,167,179,798,823,962,25,55,5.8494,2.8642,0.9192,5.6731,2.6952,1.8668,196.1166,0.7989,7.7081,2.1378,0.164,38.5474,21.3433,15.6915,21.2271,261.36642,32.96732,-157527.38,n,,,,
2603435.039,42,489.909,255.219,855.429,490.029,255.25,855.061,486,495,249,260,837,875,1856,38,78,5.7148,4.4233,-18.3739,4.8965,4.0962,-21.5027,397.0558,0.8376,7.7896,107.0697,0.1786,51.5899,33.1311,20.2425,33.3677,256.09118,34.345827,-123992.12,n,,,,
2603435.041,45,359.742,117.15,868.817,359.669,117.011,869.315,354,366,112,123,845,890,2376,45,91,7.4198,3.8596,-51.9742,6.8815,3.4275,-52.2433,471.8296,0.613,0,127.9838,0.1503,64.4146,35.8163,22.9596,0,258.26384,32.041845,-113499.27,n,,,,
2603435.048,53,22.724,198.262,882.118,22.853,198.031,882.34,18,29,194,204,861,903,2350,42,86,5.3524,4.9365,-81.7088,4.6165,4.4788,-66.5403,566.3079,0.8531,9.9738,295.6336,0.1731,67.4717,31.3787,22.414,34.0423,263.87746,33.392186,-103911.46,m,,,,
2603435.056,64,253.598,62.717,906.406,253.585,62.631,905.82,250,258,59,68,891,923,1193,32,60,4.5853,3.8809,-19.736,3.8524,3.6449,-16.0473,278.3137,0.5736,8.3441,288.1526,0.1627,49.5149,27.3446,18.3536,25.3974,260.03192,31.135509,-86626.977,n,,,,
2603435.062,71,170.515,15.729,889.427,170.41,15.723,889.324,167,175,12,21,871,908,1411,37,59,4.8958,3.7175,34.9762,4.3495,3.3345,31.902,297.3028,0.7084,12.5677,205.9382,0.1547,51.169,29.0057,19.9213,26.121,261.41816,30.353703,-98770.043,n,,,,
2603435.065,75,339.932,61.413,911.088,339.732,61.156,910.381,335,346,55,69,893,931,2370,38,111,7.2239,4.5311,-30.5257,7.0281,3.9568,-32.2483,596.1434,0.9286,32.731,317.358,0.1774,69.037,22.6648,15.9433,19.3752,258.59612,31.110923,-83269.372,n,,,,
2603435.069,79,38.89,124.188,914.428,38.996,124.288,915.15,34,46,120,130,894,934,2068,40,84,5.7176,4.4602,82.8839,5.1343,3.9561,87.1622,463.688,0.7251,22.9855,266.4987,0.1598,63.7964,25.6393,19.2213,20.5712,263.6084,32.163126,-79758.838,n,,,,
2603435.073,84,86.44,265.659,934.374,86.644,265.429,934.697,78,94,261,271,915,953,1951,38,102,7.7965,3.9882,68.0582,6.4714,3.2797,64.5673,656.1723,1.1649,0,248.7972,0.1793,82.8602,25.6491,17.677,0,262.81428,34.51548,-65370.28,n,,,,
2603435.075,87,77.092,298.554,919.143,77.069,298.707,919.017,72,83,294,305,899,939,1775,40,80,6.6976,3.6179,45.6061,6.0323,3.2034,48.9739,395.6218,0.7654,32.0639,245.3406,0.1689,55.5943,30.5935,20.5579,13.3231,262.97385,35.070126,-76912.295,n,,,,
2603435.076,88,138.859,107.895,917.126,138.855,107.862,916.687,132,144,102,113,902,937,1476,35,83,5.4591,4.627,80.0489,4.9454,4.0762,81.1799,285.2265,0.71,0,129.0292,0.1671,44.417,25.8994,18.1436,0,261.94408,31.889364,-78627.694,n,,,,
2603435.077,89,116.325,40.303,932.812,116.261,40.346,933.244,112,123,34,47,903,960,3947,57,111,6.229,5.4855,13.0417,5.3606,4.708,18.736,890.0017,0.8862,18.8869,25.4899,0.1532,92.4681,42.0801,27.4955,39.5422,262.32066,30.764093,-66439.453,m,,,,
2603435.095,109,370.917,45.986,942.729,370.941,46.016,942.851,365,379,39,53,929,958,2941,29,160,7.2494,6.5845,23.9421,6.8493,6.1009,10.338,613.9808,0.6452,54.8685,200.0849,0.1634,69.2723,23.9055,15.8007,10.5183,258.07598,30.858598,-59367.306,n,,,,
2603435.105,126,195.023,22.177,955.106,195.083,22.242,955.533,192,199,17,27,934,974,1193,40,49,5.0451,2.7805,-15.5481,4.6396,2.6723,-14.0542,255.5524,0.7328,6.9002,284.9799,0.1756,42.1449,33.6193,18.8219,31.6009,261.00696,30.462362,-50032.159,n,,,,
2603435.112,135,139.298,114.226,958.275,139.128,114.548,958.311,135,144,110,120,940,979,1300,39,58,5.9773,3.0297,39.4599,5.1263,2.6939,40.4266,310.2657,0.7141,17.0302,211.7875,0.1668,51.5941,31.8314,18.8719,19.1327,261.93953,32.000799,-47986.978,n,,,,
2603435.113,136,477.009,397.186,954.087,476.917,397.118,953.143,472,482,394,403,934,977,1372,43,57,5.5187,3.1538,-59.8783,5.332,2.9349,-58.0598,281.0277,0.7615,4.4908,293.8927,0.1879,40.3826,30.7588,18.6354,32.3015,256.3097,36.710311,-51791.419,n,,,,
2680235.002,2,508.75,133.698,824.379,508.881,133.459,824.325,507,512,129,139,808,841,1025,33,45,5.2674,2.6664,0.7675,4.7072,2.3833,2.7172,373.344,1.167,7.4476,175.479,0.2127,54.8236,27.7464,21.482,29.6218,263.77698,0.31598709,-146617.21,n,,,,
2680235.003,3,267.913,381.1,831.253,267.942,381.014,830.613,264,272,378,386,810,856,1449,46,52,4.285,3.6831,41.341,3.858,3.1676,39.5117,394.7749,0.9449,18.1038,186.7036,0.2005,51.7287,39.3924,25.7447,25.8763,267.79264,4.4418998,-141988.45,n,,,,
2680235.014,14,491.171,392.331,878.572,491.138,392.187,878.153,487,496,388,398,862,897,1254,35,62,4.7379,3.9599,-6.7508,4.2492,3.4117,-4.6905,362.0184,0.843,14.426,216.9442,0.1928,53.0359,28.9109,23.9782,25.447,264.07269,4.628125,-106993.2,n,,,,
2680235.017,17,333.298,345.625,863.682,333.37,345.587,862.843,328,340,340,352,841,888,2892,47,104,6.6453,4.82,-53.0561,5.6334,4.003,-60.4413,983.5719,1.3173,0,78.6213,0.1974,92.6651,32.6507,20.5929,0,266.70217,3.8514554,-118263.38,m,,,,
2680235.019,19,300.117,272.312,855.031,300.145,272.315,854.702,296,305,270,276,842,873,512,31,35,4.8214,2.2653,-80.808,4.4888,2.0954,-84.5463,146.956,0.7876,4.8448,88.1852,0.2143,30.3047,24.9283,14.7296,22.7438,267.25592,2.6302512,-124256.01,n,,,,
2680235.022,23,230.701,184.948,868.807,230.373,184.919,869.245,225,239,180,190,851,888,1781,37,104,7.4375,4.5146,73.4038,6.3152,3.9914,79.8016,669.7772,1.094,13.5475,108.3343,0.1986,79.9218,26.8812,15.582,27.8429,268.41879,1.1736404,-113550.32,m,,,,
2680235.028,29,302.346,494.957,870.772,302.331,494.915,871.14,299,306,490,501,854,889,1317,35,60,5.5098,3.3283,6.706,4.6387,2.8332,6.3889,456.2542,0.9949,11.9596,330.1897,0.2055,61.191,30.0381,21.2513,28.5599,267.21949,6.3402621,-112155.77,y,,,,
2680235.035,36,339.895,394.024,927.013,339.824,394.111,927.06,337,345,390,400,909,943,1215,34,54,5.0092,3.4229,30.4017,4.5317,3.0501,29.4794,329.5051,0.9549,0,52.7253,0.1942,48.685,27.9658,19.3331,0,266.5946,4.66018,-70991.726,n,,,,
2680235.04,41,402.617,71.401,927.105,402.638,71.502,926.927,399,407,66,79,912,944,1273,32,68,6.447,3.2765,-12.6004,5.7687,2.9792,-11.7467,378.5127,1.1121,11.3605,166.003,0.2241,47.3493,24.4175,19.3203,23.7853,265.54769,-0.71663159,-71089.321,n,,,,
2680235.043,44,15.49,116.837,937.213,15.393,116.731,937.175,9,21,112,124,912,963,1364,51,69,7.0844,3.5143,-47.7596,6.1552,3.072,-50.7041,448.2502,1.1139,19.1362,293.5494,0.2344,51.7767,45.9875,35.3856,34.1144,272.00179,0.037179893,-63545.629,n,,,,
2680235.047,48,19.581,392.202,936.279,19.459,392.032,936.327,15,26,387,398,912,958,2501,46,86,6.6558,4.1189,-48.2534,5.9657,3.5327,-46.8501,774.4882,1.0482,14.1838,315.8751,0.2037,76.0323,35.9802,21.6719,36.6381,271.93403,4.6255384,-64170.069,n,,,,
2680235.074,82,82.776,203.491,964.096,82.746,203.707,963.96,80,87,195,211,945,983,1601,38,79,7.0424,3.2512,3.489,6.4833,2.753,2.8847,500.0886,1.1692,27.3721,180.7085,0.2199,56.8336,29.4723,21.2597,21.8652,270.87923,1.4867844,-43828.394,n,,,,
2680235.075,83,3.005,155.588,953.219,3.015,155.683,954.409,1,7,152,160,935,973,834,38,38,4.0927,2.9979,8.2332,3.364,2.4706,8.6872,367.6415,1.2384,15.6932,66.6822,0.2336,54.496,30.6186,22.3986,26.1907,272.20809,0.68638801,-50859.18,n,,,,
2680235.08,89,438.8,507.885,957.078,438.642,508.233,956.395,433,446,504,512,937,977,2125,40,81,6.3908,4.0356,85.8963,5.4376,3.7253,84.3997,743.2018,1.2173,37.0725,346.588,0.2095,76.9391,28.3373,21.0915,21.387,264.94763,6.5622278,-49397.631,n,,,,
2680235.082,92,32.597,467.675,994.623,32.565,467.609,994.425,28,37,462,473,978,1013,1294,35,59,5.508,3.577,35.0834,5.1913,3.1047,37.661,331.798,0.9252,9.4069,45.9421,0.2129,43.3333,28.4423,21.8927,28.0907,271.71559,5.8851561,-21402.425,n,,,,
2680235.083,94,155.06,379.559,960.732,155.082,379.515,960.976,152,159,376,384,938,983,1270,45,45,4.2221,3.416,-32.5765,3.6326,3.0347,-29.959,367.7691,0.8949,12.8401,327.8616,0.204,50.5957,32.2284,20.3351,31.2744,269.67364,4.4169241,-46025.22,n,,,,
2680235.11,132,136.107,169.409,991.028,136.068,169.707,991.313,132,140,163,177,979,1003,1021,24,70,7.5127,3.1092,13.908,7.2024,2.6147,11.3122,376.2255,1.0082,32.2147,183.5715,0.2223,52.9772,20.0207,14.8853,13.1441,269.99054,0.9201099,-23693.717,n,,,,
2680235.211,321,402.032,245.757,1087.767,401.96,245.55,1088.295,399,407,242,250,1072,1104,977,32,50,4.3187,3.5955,44.3829,3.7726,3.0877,41.0792,398.3112,1.1691,8.8548,248.0712,0.2458,51.8471,26.9059,17.1129,27.4565,265.55899,2.1841648,47696.925,m,,,,
2680235.306,472,70.098,477.208,1104.664,70.034,477.246,1103.548,65,75,475,481,1091,1121,827,30,51,5.3808,2.9822,80.8096,4.9659,2.5376,83.7948,317.3999,1.0001,19.3409,269.7769,0.2194,50.3044,22.9272,15.1061,15.5337,271.0911,6.0457759,58924.959,n,,,,
2680235.323,500,278.435,482.11,1089.741,278.439,482.145,1088.373,276,282,477,488,1073,1107,1132,34,53,5.4004,3.0703,-12.0729,4.694,2.7413,-11.3265,427.838,0.9945,10.828,348.6551,0.2364,53.8004,26.01,17.3955,27.8664,267.61769,6.127419,47754.7,n,,,,
2680235.339,530,86.733,181.405,1097.369,86.76,181.211,1096.004,81,92,176,188,1085,1114,1589,29,101,6.7759,4.6435,-43.1499,5.7897,4.1956,-45.6571,705.3138,1.2256,45.252,295.5338,0.2562,69.0671,20.8949,14.8993,15.747,270.81234,1.1118462,53371.979,n,,,,
2680235.341,534,194.057,491.351,1094.724,194.232,491.734,1093.037,190,199,485,499,1074,1116,1392,42,71,7.4629,3.0924,-25.7175,7.0888,2.6988,-26.3566,453.0589,1.1131,6.6671,157.2433,0.2393,50.7401,35.7524,27.6554,38.5109,269.02113,6.2872381,51187.923,n,,,,
2680235.362,559,134.62,486.444,1093.877,134.591,486.57,1093.131,131,139,483,492,1079,1113,1204,34,59,4.5779,3.9579,-37.318,4.1599,3.4659,-47.41,521.8132,1.0855,14.0919,105.7648,0.241,62.4109,23.8028,16.629,22.4914,270.01515,6.2011745,51257.217,n,,,,
2680235.381,580,53.64,69.479,1132.586,53.516,68.959,1133.833,48,59,65,78,1118,1151,1168,33,73,6.6998,3.9718,-21.6423,6.0931,3.2138,-16.7892,447.9439,1.1918,27.1452,134.4086,0.244,53.7259,24.2831,18.8463,19.2327,271.3664,-0.75901819,81218.925,n,,,,
2680235.382,581,179.749,285.581,1123.585,179.77,285.443,1123.465,173,187,282,290,1101,1145,2031,44,80,7.1122,3.6159,88.3368,6.3143,3.0033,87.0948,802.6003,1.1359,11.6202,84.1334,0.2228,79.9385,34.3387,19.2953,38.8612,269.26217,2.8490451,73586.17,n,,,,
2680235.385,585,422.668,279.881,1120.707,422.674,279.924,1122.761,419,427,276,285,1097,1145,1648,48,51,4.4358,3.4639,-18.5678,3.9343,3.1134,-13.7281,469.102,1.0871,14.0143,336.1566,0.2038,56.7099,40.4674,31.4893,35.4495,265.21375,2.7570718,73068.513,n,,,,
2680235.401,603,450.596,488.84,1132.418,450.49,488.762,1131.939,448,455,485,493,1116,1150,675,34,34,4.8038,2.2844,-40.445,4.2331,2.0381,-42.5016,216.5766,0.9075,18.7965,155.5711,0.2087,39.9404,27.3779,16.0942,13.7462,264.75015,6.2377022,79824.372,n,,,,
2680235.402,604,508.847,405.855,1134.901,509.045,405.695,1134.414,507,512,402,410,1118,1153,731,35,34,4.2596,2.552,6.9344,3.675,2.2621,9.6035,259.9513,0.9801,6.4122,51.3872,0.2111,45.5396,27.7774,15.9216,27.8804,263.77425,4.8532611,81646.126,n,,,,
2680235.404,606,384.524,125.689,1157.652,384.574,125.14,1158.253,378,390,120,133,1138,1176,2067,38,100,6.8715,4.7649,28.118,5.8536,4.1258,18.0212,821.0168,1.39,5.7075,106.5161,0.2052,88.0103,26.7461,19.9956,31.2202,265.84877,0.17732143,99195.116,m,,,,
2680235.407,609,313.875,497.699,1138.329,313.8,497.653,1138.018,309,319,494,502,1121,1156,1101,35,61,4.9847,3.8342,69.6676,4.2635,3.4678,66.9761,374.9604,0.9502,16.8606,65.6638,0.2025,55.8164,29.861,24.1122,25.3179,267.02833,6.3858964,84299.492,n,,,,
2680235.424,629,42.739,142.721,1153.41,42.95,142.882,1153.431,39,47,138,149,1136,1174,1601,38,72,5.3093,4.0865,2.9701,4.9232,3.5528,-2.0622,540.5869,1.1464,0,349.187,0.2365,57.1253,31.6764,20.212,0,271.5425,0.47303413,95645.538,n,,,,
2680235.425,630,410.248,203.078,1152.967,410.382,203.084,1153.151,405,417,198,209,1136,1172,1199,36,77,7.1119,3.4765,-47.2681,6.8854,3.0113,-47.4874,371.9631,0.9965,0,306.7042,0.2043,52.5706,28.4313,18.4657,0,265.41863,1.4763928,95438.759,n,,,,
2680235.437,644,194.309,75.923,1161.021,194.268,76.095,1160.821,192,197,70,83,1145,1178,729,33,40,5.7767,2.0544,15.0377,5.078,1.9418,15.4153,214.8578,1.0108,5.6468,233.1854,0.2371,33.5673,27.3429,16.9766,27.4603,269.02053,-0.64008765,101084.96,n,,,,
2680235.438,645,378.816,218.608,1166.021,378.397,218.621,1165.269,375,383,217,224,1151,1181,561,30,32,4.1287,2.8488,-70.4914,3.8114,2.2161,-84.3584,204.7906,1.1409,9.0246,288.9518,0.2034,42.4996,23.5385,16.5508,20.0283,265.95172,1.7353511,104359.39,n,,,,
2680235.447,655,111.206,165.216,1204.334,111.627,165.286,1204.614,105,119,160,171,1182,1223,2467,41,102,7.9088,3.9927,-62.1118,7.0793,3.4439,-61.1859,861.6015,1.3356,38.8706,293.3738,0.2103,82.4819,30.8302,18.6324,24.6069,270.39789,0.84642599,133322.24,n,,,,
2681035.003,3,80.073,278.701,798.968,79.99,278.798,798.886,76,85,273,285,786,816,954,30,58,6.2212,2.7187,43.147,5.7383,2.436,43.3226,255.6838,0.7986,13.5391,32.4132,0.1925,43.0092,23.1154,15.7348,20.2246,270.92517,10.738293,-165343.6,n,,,,
2681035.008,9,197.69,70.53,851.365,197.715,70.551,851.155,193,203,65,75,837,866,1038,29,61,5.9228,3.2305,-36.4611,5.1278,2.9364,-40.4342,314.2219,0.8065,14.2414,112.0569,0.1981,49.2406,21.5649,15.049,20.9251,268.96309,7.2675028,-126867.4,n,,,,
2681035.009,11,170.31,188.834,826.69,170.041,189.004,826.299,167,174,183,194,809,845,1108,36,52,5,2.8705,17.4609,4.5214,2.6241,23.6879,355.5648,0.9664,15.7302,11.8502,0.1972,54.165,28.326,19.2632,22.9423,269.42432,9.2417275,-145164.31,n,,,,
2681035.01,16,370.577,3.732,865.852,370.567,3.512,866.018,366,375,1,8,850,882,1028,32,52,4.6638,3.4196,-67.9438,4.1129,3.246,-74.6778,303.5361,1.0282,18.8642,65.1625,0.2114,44.7904,24.8994,14.612,16.3589,266.08222,6.1501972,-115925.88,n,,,,
2681035.018,26,160.35,148.426,849.628,160.413,148.642,848.381,156,166,142,155,830,870,2708,40,107,6.9882,4.7976,20.0898,6.0937,4.301,21.0752,850.9266,1.2002,27.7099,188.6445,0.1995,81.9687,31.3275,21.4514,30.1356,269.58479,8.5690342,-128909.18,n,,,,
2681035.019,27,91.859,204.577,890.906,91.929,204.487,890.101,85,97,200,209,855,918,1685,63,61,6.4316,3.9429,86.5207,5.1838,3.5451,83.7955,416.5089,0.8976,7.1858,329.6076,0.1942,52.2588,54.9588,42.5576,54.8391,270.72619,9.4997764,-98198.329,n,,,,
2681035.02,28,305.988,502.289,856.115,306.047,502.377,855.808,301,312,499,508,831,887,1938,56,66,5.8574,3.5375,-50.6496,5.1646,3.2939,-55.7924,510.1658,0.8221,20.5919,133.0339,0.1893,61.214,45.4873,31.3735,31.3659,267.15755,14.464619,-123441.96,n,,,,
2681035.026,34,464.779,392.848,853.656,464.759,392.693,853.278,458,472,387,400,833,875,3081,42,130,7.7607,5.2814,-46.2511,6.6929,4.7126,-46.5848,988.0811,1.0406,50.5989,325.4402,0.1836,96.9722,31.1113,18.7414,18.6793,264.51235,12.63655,-125304.33,n,,,,
2681035.03,38,131.193,313.509,851.608,131.084,313.489,851.389,127,137,306,319,836,869,1354,33,72,7.5171,3.1873,35.8694,6.2811,2.7784,40.4637,436.8757,0.9203,21.9064,28.1996,0.2064,57.5269,24.7622,15.6297,16.8473,270.07361,11.316484,-126695.18,n,,,,
2681035.033,41,163.655,507.586,865.831,163.509,507.734,866.095,160,169,502,512,846,885,1520,39,66,5.2424,4.1661,-31.2203,4.5044,3.8795,-33.9819,455.2493,1.0633,18.7414,169.2306,0.1835,63.6213,29.8914,19.6256,27.4334,269.53319,14.553912,-115869.41,n,,,,
2681035.036,44,118.707,258.254,869.217,118.536,258.145,868.661,115,124,254,264,856,883,899,27,54,5.8689,2.7709,-38.6357,4.9674,2.467,-37.7793,338.3002,1.157,19.5535,326.3303,0.1842,61.2622,21.6597,15.7493,16.7488,270.28274,10.39409,-113980.17,n,,,,
2681035.038,47,488.419,245.891,872.22,488.371,245.927,872.677,484,494,239,253,847,905,3391,58,104,7.3606,4.5103,19.1651,5.9335,3.7521,19.7623,1142.5071,1.2333,45.361,20.3493,0.1834,106.9949,41.8901,24.791,24.7546,264.1188,10.190452,-111024.26,y,,,,
2681035.04,49,200.292,288.319,866.337,200.335,288.599,866.82,197,204,282,295,851,881,1169,30,67,6.6553,2.9829,12.9043,5.7527,2.6771,11.8962,395.6396,0.902,13.6027,30.8563,0.2033,56.9285,24.1724,18.4237,21.7311,268.91942,10.901644,-115335.65,n,,,,
2681035.041,50,253.708,454.55,870.92,253.648,454.531,870.812,248,261,450,461,845,898,3391,53,97,6.8163,4.4577,54.0611,5.7912,3.6341,54.6215,1450.0493,1.4416,0,252.3796,0.1803,138.1431,40.7697,24.969,0,268.03087,13.667194,-112397.24,m,,,,
2681035.042,51,276.793,450.225,865.019,276.795,450.261,863.717,274,282,447,454,844,891,1094,47,37,4.2467,2.8457,59.5772,3.8426,2.3966,57.1573,295.9069,0.8018,13.1682,243.4625,0.1885,47.4653,39.6552,23.7018,31.473,267.64509,13.596023,-117619.96,n,,,,
2681035.047,56,302.317,15.197,871.2,302.312,15.125,871.44,299,306,10,22,854,889,1383,35,63,5.8802,3.2991,6.4236,4.878,2.862,5.9731,487.6079,0.9965,12.4701,167.6573,0.2067,63.4465,29.9447,21.164,28.5548,267.2198,6.3437405,-111935.15,m,,,,
2681035.048,57,4.288,213.106,880.082,4.251,213.397,879.319,1,10,206,219,861,903,1625,42,76,6.9927,3.6316,-32.6074,6.2277,3.3889,-31.6989,429.4551,1.1141,0,149.183,0.1981,53.7892,30.1361,18.7712,0,272.1875,9.6482818,-106135.18,n,,,,
2681035.051,62,201.074,241.956,874.293,201.012,242.055,874.477,197,206,236,248,859,890,1330,31,70,6.7437,3.1101,29.2424,6.2118,2.7274,28.4914,475.3347,1.1148,44.8349,203.7062,0.1956,66.6511,23.5477,14.8617,11.3031,268.90814,10.125915,-109699.57,n,,,,
2681035.054,66,114.604,399.895,882.851,114.619,399.805,883.499,110,120,396,404,866,900,962,34,46,5,2.778,49.3266,4.5932,2.4861,56.1548,276.5515,0.8884,0,233.3206,0.1902,46.8879,29.9021,15.4663,0,270.34803,12.755089,-103057.68,n,,,,
2681035.055,67,56.672,83.651,905.688,56.432,83.403,906.222,51,64,78,90,885,929,2611,44,108,7.3724,4.588,-49.1618,6.6324,3.637,-45.9181,981.9066,1.268,82.2606,135.8742,0.1892,101.558,26.9024,17.0308,11.5604,271.31781,7.4817042,-86330.945,m,,,,
2681035.065,77,322.805,492.978,885.805,322.808,493.023,886.26,319,327,489,498,868,905,1109,37,48,4.1666,3.2983,25.7215,3.6996,2.8861,25.7398,333.7339,0.8821,11.0405,334.5236,0.1854,54.0419,31.4353,21.795,30.1843,266.8782,14.308719,-101025.2,n,,,,
2681035.067,80,245.575,377.659,916.379,245.495,377.728,916.064,242,250,372,385,896,939,1837,43,65,6.9141,2.903,-26.3405,6.5293,2.5572,-26.1983,451.3794,0.8396,17.355,155.6444,0.191,55.1382,36.1925,21.435,30.5206,268.16675,12.38713,-79085.874,n,,,,
2681035.068,81,383.117,325.884,892.463,383.191,325.815,892.386,380,387,322,333,879,909,726,30,48,4.8736,3.1798,14.7629,4.5162,2.962,14.0518,174.4854,0.7734,8.276,45.7904,0.19,34.0762,25.7228,18.8002,20.6139,265.87181,11.521925,-96515.886,n,,,,
2681035.074,88,111.544,112.72,913.452,111.558,112.697,913.402,109,115,104,119,898,931,962,33,55,7.5841,2.6829,-5.8061,6.1605,2.4984,-5.7361,288.5094,0.9828,14.6605,354.0811,0.1947,47.7827,24.0286,20.4708,21.4279,270.39904,7.9699414,-81045.92,n,,,,
2681035.075,89,33.361,229.091,915.699,33.257,229.157,915.937,29,38,221,236,891,938,2739,47,99,7.3176,4.1914,-4.3828,5.9627,3.7692,-6.1649,843.2697,1.1773,24.4482,331.3525,0.1989,81.0066,35.8094,25.9941,29.6769,271.70406,9.9109411,-79179.275,m,,,,
2681035.076,90,77.578,46.544,933.636,77.292,46.291,933.895,71,85,40,53,914,952,2895,38,126,7.9249,5.2987,-51.2583,7.0838,4.5915,-52.664,967.7036,1.0948,0,260.0753,0.1944,92.5352,28.3521,15.1818,0,270.97014,6.8631824,-65960.541,n,,,,
2681035.08,95,153.067,485.999,941.279,153.122,486.165,941.28,147,160,481,497,919,963,2328,44,122,7.3283,6.0749,15.3397,5.7014,5.4502,63.1394,616.9703,0.8416,0,338.1005,0.1901,67.256,31.9695,20.5275,0,269.7063,14.194418,-60523.874,n,,,,
2681035.089,106,154.751,312.527,941.374,154.733,312.536,941.212,150,160,308,318,921,964,1505,43,68,5.2595,3.9548,-44.5798,4.6431,3.5072,-51.7691,415.793,0.8238,10.658,118.6533,0.1923,55.745,31.6166,26.3894,30.7734,269.67945,11.300595,-60573.769,n,,,,
2681035.09,107,234.025,506.592,939.235,234.247,506.836,938.982,229,241,501,512,921,957,2114,36,87,6.2897,4.422,-43.1141,5.9897,4.0047,-41.2992,562.3832,0.8705,18.5486,317.5879,0.1961,62.387,29.1026,20.2147,27.6,268.35422,14.538934,-62215.457,n,,,,
2681035.094,111,26.908,409.456,941.502,26.906,409.503,941.854,22,31,406,413,925,959,959,34,47,4.7192,2.9287,58.8695,3.9204,2.7121,58.0013,313.6293,0.8481,16.1831,227.8861,0.1898,53.3523,25.8648,19.6863,21.9551,271.80991,12.916714,-60101.671,n,,,,
2681035.098,115,7.995,182.742,944.217,7.75,182.519,943.594,3,13,177,188,927,969,1263,42,62,6.5698,3.2596,-42.0862,5.5696,2.8584,-42.696,346.6398,1.1082,12.0284,318.9554,0.2042,47.7691,36.2093,26.646,35.3753,272.12918,9.1336425,-58820.83,n,,,,
2681035.11,130,70.264,364.38,963.713,70.199,364.537,964.047,68,74,357,372,947,985,1456,38,65,6.7385,2.9315,2.5419,6.2168,2.687,3.2803,429.9149,0.9081,18.5306,13.0775,0.2045,55.1033,33.5003,19.4752,29.2671,271.08835,12.167294,-43764.998,n,,,,
2681035.117,141,11.754,212.618,977.396,11.829,212.449,978.451,9,16,206,219,954,999,1849,45,74,6.7688,3.4135,-9.9026,6.1898,2.9885,-9.6336,509.157,1.2456,0,353.1506,0.2076,57.0318,35.2351,25.5068,0,272.06119,9.6324856,-33161.851,n,,,,
2681035.118,142,129.748,252.418,968.233,129.765,252.486,968.414,126,134,248,259,955,982,1078,27,64,5.2883,3.5474,-28.0246,5.0114,3.1805,-28.6864,307.6513,0.7662,9.0183,145.9886,0.1862,50.3202,22.9673,18.9401,22.3883,270.09558,10.299763,-40549.874,n,,,,
2681035.127,152,232.76,61.78,969.649,232.714,61.839,970.082,230,236,56,67,957,986,891,29,49,5.8631,2.4915,14.1392,5.3858,2.3062,13.6688,237.4698,0.8142,0,59.723,0.2005,39.6792,24.0173,17.0444,0,268.37977,7.122313,-39322.161,n,,,,
2681035.351,516,127.925,231.295,1151.583,127.946,231.397,1151.736,124,133,227,236,1138,1170,897,32,49,5.6438,2.8316,-41.6535,5.5173,2.2958,-45.0343,274.9022,0.8304,9.3767,312.9044,0.1801,50.9579,23.9515,16.3061,23.6141,270.1259,9.9482819,94397.082,n,,,,
2681035.395,594,134.636,6.464,1092.455,134.604,6.555,1092.031,131,139,3,11,1078,1110,1019,32,54,4.4598,3.7905,-43.1797,4.0139,3.3395,-52.5949,442.835,1.0576,24.6145,113.3819,0.2483,55.8787,23.4241,16.1402,18.172,270.01494,6.2009101,50447.055,n,,,,
