id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s]
1000235.417,735.0,349.6,177.395,1361.932,349.647,177.484,1362.267,347.0,353.0,173.0,185.0,1346.0,1377.0,693.0,31.0,35.0,6.1872,2.2979,-11.0756,5.6288,2.158,-13.3466,312.9064,1.259,0.0,346.0972,0.2238,53.1203,26.9536,21.7487,0.0,98.430725,1.0497413,249374.12
1000235.425,743.0,465.212,179.929,1381.118,465.575,179.777,1380.8,462.0,469.0,175.0,188.0,1355.0,1410.0,1672.0,55.0,54.0,6.1966,3.1234,-0.9522,5.4846,2.5892,14.0704,800.8502,2.092,0.0,26.2704,0.2209,88.6814,40.5261,25.427,0.0,96.498582,1.0879595,263016.93
1000235.428,746.0,138.191,371.167,1376.072,137.33,370.894,1375.368,131.0,146.0,365.0,378.0,1352.0,1401.0,3704.0,49.0,121.0,7.681,5.9038,-89.5444,8.6895,5.0619,-72.9258,1418.3561,2.7581,9.5066,294.7474,0.2169,107.423,36.2557,27.1245,43.346,101.96934,4.2732408,259017.93
1000235.43,748.0,111.008,175.795,1396.7,111.103,176.173,1396.192,108.0,114.0,170.0,181.0,1374.0,1420.0,1179.0,46.0,39.0,6.1185,2.1398,-21.9616,5.2956,1.7772,-21.8618,555.7413,1.8175,19.5696,333.1407,0.223,72.5869,41.1181,29.9307,31.9351,102.40646,1.0278881,274346.95
1000235.431,749.0,228.272,369.02,1397.415,228.555,368.889,1396.549,226.0,232.0,364.0,375.0,1376.0,1420.0,1040.0,44.0,40.0,5.5832,2.8561,-5.6444,4.4805,2.8264,-6.7511,405.7306,1.4394,11.508,353.7704,0.2182,57.6501,36.323,23.3904,33.3923,100.44892,4.239825,274609.79
1000235.432,750.0,431.96,367.528,1376.943,431.823,367.514,1377.089,427.0,437.0,365.0,370.0,1356.0,1401.0,805.0,45.0,35.0,5.8427,2.0599,77.8215,5.4523,1.9479,77.8803,322.1054,1.4058,0.0,254.8469,0.2256,50.3287,30.0207,18.6758,0.0,97.061109,4.2169125,260285.04
1003435.007,7.0,202.228,355.61,888.708,202.359,355.923,889.078,199.0,207.0,351.0,367.0,874.0,903.0,999.0,29.0,72.0,7.1075,3.1615,-28.5733,6.4306,2.9346,-29.454,292.5279,1.1541,0.0,330.621,0.2242,41.2736,20.1336,15.3233,0.0,100.88553,36.023784,-98951.417
1003435.285,490.0,209.224,170.359,1063.608,209.149,170.582,1062.622,205.0,214.0,166.0,176.0,1051.0,1080.0,1176.0,29.0,66.0,5.2382,3.7195,-32.0128,4.3661,3.127,-20.4132,595.7765,1.4775,33.3809,332.4694,0.2637,65.8785,21.8939,15.3808,19.3689,100.77236,32.934758,28798.268
1003435.293,500.0,224.704,307.724,1076.19,224.67,307.953,1075.759,222.0,229.0,304.0,313.0,1057.0,1095.0,1060.0,38.0,48.0,4.7177,2.6058,6.8485,4.2246,2.4458,6.0952,354.1887,1.3045,8.9649,359.3922,0.2334,46.6162,28.3679,19.0408,28.177,100.51368,35.224284,38469.044
1080235.003,3.0,199.951,372.067,529.063,199.635,372.31,529.636,197.0,204.0,369.0,377.0,503.0,558.0,1521.0,55.0,43.0,4.0805,3.2049,15.5714,3.5963,2.4014,14.0235,846.8215,2.3133,3.9069,4.9909,0.251,86.4946,44.3766,31.1969,50.4816,108.93093,4.2968429,-363544.83
1080235.009,9.0,455.346,180.738,529.93,455.167,180.701,529.814,449.0,462.0,175.0,188.0,505.0,560.0,4896.0,55.0,134.0,6.6993,6.3296,-55.6679,6.8943,5.9683,77.0296,1319.6437,1.1969,0.0,262.1431,0.216,87.3184,44.7169,32.5491,0.0,104.67206,1.1033475,-363413.25
1080235.013,13.0,301.224,176.919,549.58,300.871,177.014,547.982,298.0,306.0,172.0,182.0,519.0,570.0,1546.0,51.0,56.0,5.023,4.0617,25.1433,4.9282,3.5987,40.0789,458.64,1.1221,0.0,223.5184,0.2242,52.0365,42.4743,28.5548,0.0,107.24367,1.0419002,-350039.85
1080235.015,15.0,302.204,367.985,525.405,302.015,368.004,525.346,299.0,308.0,363.0,376.0,507.0,549.0,1616.0,42.0,72.0,6.3613,3.9385,23.5896,6.0148,3.8458,22.1766,450.538,0.9203,1.6412,329.919,0.2041,54.9137,30.7733,16.9679,36.7775,107.22461,4.2250743,-366702.67
1080235.017,17.0,259.735,302.551,533.216,259.767,302.633,533.642,256.0,264.0,299.0,307.0,514.0,552.0,974.0,38.0,40.0,4.2471,2.7892,48.2893,3.8889,2.4655,49.3304,260.1204,0.8747,14.0694,214.6347,0.2007,41.5364,35.1128,20.728,19.888,107.92874,3.1355616,-360595.74
1080235.02,20.0,8.517,372.461,534.157,8.458,372.475,534.743,3.0,14.0,366.0,381.0,508.0,559.0,3617.0,51.0,113.0,6.7026,4.8718,-19.3159,6.1095,4.5768,-18.0216,1038.5244,1.1731,61.2901,186.032,0.2056,84.008,41.4159,25.0597,22.4765,112.11722,4.2995916,-359785.33
1080235.021,21.0,59.531,175.008,562.399,59.461,175.078,562.018,56.0,64.0,171.0,183.0,545.0,580.0,1195.0,35.0,62.0,5.8989,4.0519,-13.781,4.5889,3.9636,-2.1538,355.7466,0.9717,20.1436,30.5426,0.2098,49.0597,27.7305,14.9454,16.7441,111.26717,1.0096297,-339707.49
1080235.022,22.0,231.095,172.315,529.509,230.609,172.485,530.508,228.0,236.0,167.0,178.0,509.0,556.0,1750.0,47.0,65.0,6.6969,3.3297,26.6147,5.4371,2.9281,23.9001,566.2139,1.3645,9.7516,7.829,0.209,64.7657,38.8631,25.2104,38.8443,108.41471,0.9664152,-362902.63
1080235.031,32.0,89.077,370.744,536.562,88.711,370.909,536.367,87.0,93.0,367.0,376.0,512.0,563.0,1158.0,51.0,37.0,4.3514,2.2717,15.2056,3.5561,2.0599,18.9069,550.5302,1.4077,0.0,192.6251,0.2069,78.1959,40.9795,29.8989,0.0,110.77968,4.2734971,-358589.44
1080235.037,38.0,164.556,371.469,539.328,164.557,371.723,539.026,162.0,168.0,368.0,376.0,517.0,563.0,933.0,46.0,34.0,4.1131,2.5427,34.0781,3.613,2.2487,29.2743,314.3844,0.9307,10.069,357.907,0.21,49.0157,35.9529,22.0699,35.4109,109.51557,4.2870608,-356632.64
1080235.038,39.0,218.667,176.373,560.696,218.472,176.273,560.539,213.0,225.0,172.0,183.0,539.0,585.0,2396.0,46.0,84.0,5.8048,4.7242,69.9292,5.0222,4.1189,79.7875,721.5934,1.2748,27.1125,265.2453,0.2161,68.2037,36.6011,20.8155,31.6788,108.61699,1.0295491,-340796.21
1080235.059,67.0,356.293,176.743,555.63,355.908,176.556,555.365,349.0,364.0,170.0,188.0,531.0,584.0,3453.0,53.0,127.0,7.8525,6.769,32.991,7.111,6.1955,-86.918,1034.4838,1.2398,8.1011,275.3404,0.2119,83.0892,40.0977,28.9065,45.9673,106.32639,1.034273,-344605.16
1080235.333,517.0,20.759,180.692,1137.352,20.813,180.809,1136.03,15.0,27.0,175.0,188.0,1122.0,1158.0,2288.0,36.0,107.0,7.8687,4.2105,-35.132,7.2488,3.7529,-34.5372,656.2583,1.0556,0.0,147.682,0.2222,61.734,25.6539,18.569,0.0,111.91131,1.1051474,82835.924
1080235.341,527.0,250.643,348.213,1163.787,250.623,348.174,1163.013,246.0,256.0,344.0,354.0,1145.0,1183.0,1642.0,38.0,70.0,5.5826,3.7408,41.5997,4.995,3.1679,40.3705,441.9864,0.9734,23.511,38.177,0.1975,55.2305,29.6578,16.6384,22.5806,108.08115,3.8945807,102698.68
1080235.358,547.0,328.288,179.899,1374.65,328.955,179.944,1375.104,321.0,336.0,172.0,188.0,1347.0,1410.0,5522.0,63.0,173.0,7.9424,7.4131,-35.6004,7.7201,6.0019,-22.1069,2271.7409,1.8985,94.2576,139.2888,0.2036,150.1571,44.8898,32.4314,27.971,106.7756,1.0907373,258823.67
1080235.365,555.0,381.652,177.26,1159.797,381.657,177.289,1159.962,378.0,387.0,174.0,182.0,1143.0,1176.0,891.0,33.0,49.0,4.9827,2.9864,-45.2087,4.5423,2.7127,-47.171,221.7971,0.8449,7.825,289.4691,0.2039,36.4459,26.4464,15.0274,23.8521,105.89723,1.0464827,100452.65
1080235.367,558.0,458.541,179.7,1374.128,458.449,179.37,1374.26,456.0,462.0,176.0,186.0,1345.0,1408.0,1371.0,63.0,41.0,5.073,2.496,-24.3387,4.1514,2.0176,-25.2944,646.1305,1.6921,10.0761,332.1934,0.2102,82.9978,45.728,29.4352,51.1462,104.61737,1.0811636,258202.61
1080235.371,562.0,387.228,370.784,1375.293,387.498,370.411,1375.383,382.0,392.0,367.0,375.0,1350.0,1398.0,1603.0,48.0,53.0,5.2524,3.5585,-73.9662,4.4886,3.5107,-82.7535,709.5954,2.017,0.0,56.8199,0.2224,79.6787,36.9489,26.7753,0.0,105.79988,4.2651969,259029.24
1080235.374,565.0,280.195,181.738,1375.552,280.514,181.487,1376.295,275.0,285.0,177.0,188.0,1351.0,1403.0,2207.0,52.0,72.0,5.2743,4.5076,-21.4242,4.788,3.71,-19.5994,846.4486,1.4292,49.0914,315.2047,0.2019,89.2416,39.8546,24.4504,17.0008,107.58295,1.1164585,259700.25
1080235.378,569.0,325.943,374.16,1402.747,326.015,373.859,1402.062,323.0,330.0,368.0,381.0,1383.0,1424.0,1422.0,41.0,60.0,6.4329,2.9778,6.1572,6.4145,2.951,5.2203,476.8286,1.2473,20.0122,189.0362,0.2192,57.6894,29.6229,24.4342,27.8393,106.8246,4.3226574,278668.4
1080235.379,570.0,36.296,179.675,1384.69,36.74,179.468,1384.098,33.0,43.0,176.0,184.0,1355.0,1415.0,1309.0,60.0,51.0,5.3651,3.7633,59.224,5.0331,3.3913,65.53,490.0945,1.4345,17.4977,82.4327,0.2128,63.6457,53.8024,36.933,36.8533,111.64587,1.0827957,265444.67
1080235.381,572.0,139.988,180.536,1379.433,139.928,180.41,1380.694,137.0,144.0,174.0,187.0,1356.0,1413.0,2217.0,57.0,67.0,6.3823,3.5542,3.4418,6.5492,3.3385,2.7548,737.7981,1.36,16.4145,11.4842,0.2124,73.7721,41.5399,31.639,40.4213,109.92606,1.0985019,262938.75
1080235.382,573.0,216.525,368.341,1378.188,216.407,368.4,1377.474,210.0,223.0,364.0,375.0,1358.0,1408.0,1793.0,50.0,67.0,7.7031,3.6433,57.3168,7.0439,3.3636,61.9323,607.7234,1.1703,35.0918,251.1559,0.211,68.0297,32.6329,24.2582,18.473,108.65141,4.2316727,260568.16
1080235.384,575.0,174.653,369.598,1381.887,174.518,369.467,1382.042,171.0,178.0,366.0,375.0,1360.0,1405.0,1148.0,45.0,42.0,5.2372,2.6915,-34.0475,4.9172,2.6033,-30.7621,442.9549,1.2198,16.7766,143.9998,0.2188,59.7394,36.3429,27.9282,30.2447,109.34955,4.2494543,263930.98
1080235.387,578.0,95.035,372.184,1382.359,95.132,372.112,1384.465,92.0,101.0,369.0,377.0,1362.0,1415.0,1068.0,53.0,40.0,4.2136,3.6098,23.7021,3.802,3.2391,10.8502,389.4009,1.2826,30.5607,162.4888,0.2133,55.8843,43.2785,24.292,13.3264,110.67266,4.2935491,265714.78
1080235.388,579.0,288.814,371.88,1397.158,288.543,371.936,1394.97,286.0,293.0,369.0,376.0,1369.0,1418.0,773.0,49.0,32.0,4.6855,2.1753,51.8796,4.2814,1.8387,59.4285,439.0933,1.7928,0.0,243.4762,0.2196,71.9271,38.6648,24.4134,0.0,107.44914,4.2906153,273447.71
1080235.389,580.0,65.738,372.108,1396.914,65.853,372.031,1396.041,60.0,71.0,367.0,380.0,1372.0,1426.0,2780.0,54.0,80.0,6.5985,5.0403,-35.6948,6.0318,4.526,-38.7668,963.3276,1.3026,0.0,284.3242,0.2072,88.1844,41.9524,29.3454,0.0,111.16064,4.292187,274235.97
1083435.013,29.0,468.461,309.78,954.278,468.381,309.681,955.697,463.0,474.0,305.0,315.0,936.0,969.0,1311.0,33.0,77.0,5.9571,4.0776,-51.4696,5.4688,3.5819,-51.4737,391.9429,0.9325,22.9789,156.5235,0.221,48.9775,23.219,16.0251,17.1655,104.45183,35.253085,-49911.254
1160235.003,3.0,488.727,372.446,532.546,488.599,372.456,533.201,484.0,494.0,367.0,381.0,508.0,556.0,2865.0,48.0,95.0,6.3808,4.7659,-14.8549,5.5489,4.4073,-17.7508,847.456,1.1858,0.0,190.2596,0.2102,75.3192,38.6823,24.4251,0.0,112.11489,4.2992754,-360920.21
1160235.014,14.0,401.849,371.238,541.168,401.731,371.515,541.166,399.0,405.0,367.0,376.0,514.0,572.0,1032.0,58.0,30.0,4.5101,1.9727,21.0054,4.2834,1.6935,23.261,416.1935,1.2239,0.0,208.6126,0.2102,61.6198,46.6142,32.9168,0.0,113.56268,4.2836001,-355057.23
1160235.019,19.0,507.818,177.395,550.493,508.259,177.502,547.462,503.0,512.0,174.0,183.0,515.0,580.0,1614.0,65.0,52.0,5.9556,3.6493,-65.753,5.6424,2.9824,-68.2094,763.5511,1.6179,22.3251,108.6265,0.2147,88.5375,56.3068,42.6353,44.4773,111.78722,1.0500413,-350422.47
1160235.028,29.0,436.827,220.31,535.187,436.496,220.559,534.652,435.0,442.0,216.0,225.0,516.0,554.0,712.0,38.0,33.0,5.3232,2.5038,24.8333,4.097,2.0875,15.6382,313.5659,1.2693,22.5701,13.978,0.2241,52.4328,33.617,15.651,14.0025,112.98326,1.7676504,-359852.13
1160235.032,33.0,336.87,203.756,562.515,336.816,203.831,561.753,335.0,340.0,200.0,210.0,546.0,580.0,656.0,34.0,29.0,5.1838,2.1036,-12.2352,4.77,1.7425,-16.2572,245.2693,1.0997,8.2089,163.0873,0.2676,35.788,29.0407,22.7078,26.2667,114.6446,1.4888562,-339902.44
1160235.033,34.0,434.586,199.644,540.552,434.097,199.868,540.226,432.0,440.0,195.0,204.0,520.0,564.0,1467.0,44.0,52.0,4.4921,3.7258,-35.6794,3.9227,3.762,69.4101,551.6952,1.6733,28.4708,308.6025,0.2359,61.0487,34.8903,20.0027,20.1062,113.02326,1.4228024,-355749.31
1160235.045,46.0,86.41,322.585,544.581,86.468,322.523,544.55,82.0,92.0,317.0,330.0,525.0,562.0,1667.0,37.0,74.0,7.3737,3.3177,-23.9593,6.8475,3.0737,-20.4587,451.4179,0.9077,24.242,342.2871,0.2186,50.5847,31.2679,23.5542,23.4004,118.81708,3.4670632,-352566.09
1160235.046,47.0,457.416,304.352,540.291,457.525,304.295,539.993,454.0,462.0,300.0,310.0,520.0,561.0,1342.0,41.0,51.0,4.4165,3.6519,-13.5241,3.8566,3.3863,-17.9528,360.2176,0.9512,17.1444,80.098,0.2086,47.1297,28.1132,17.506,24.3127,112.63278,3.1632543,-355920.38
1160235.05,54.0,442.703,230.79,537.63,442.869,230.622,537.319,439.0,447.0,224.0,235.0,521.0,555.0,971.0,34.0,49.0,5.4647,3.3704,16.7739,4.8684,3.3075,21.1832,241.4898,0.7875,11.3918,63.9603,0.2205,35.1523,27.0643,21.4584,22.2026,112.87704,1.9353674,-357889.2
1160235.051,55.0,505.472,370.755,566.148,505.24,370.99,565.712,502.0,511.0,364.0,378.0,544.0,587.0,2634.0,43.0,97.0,6.7149,4.5806,5.8081,6.484,3.939,12.7269,775.0275,0.9009,20.0361,202.1253,0.2063,73.1854,35.3843,25.4361,34.6435,111.83754,4.2748387,-336988.06
1160235.058,63.0,87.999,338.704,544.113,87.247,338.626,544.423,83.0,95.0,334.0,345.0,523.0,566.0,2627.0,43.0,95.0,6.4895,5.0916,82.2266,6.1605,4.5123,-86.7019,818.669,1.3523,12.3629,180.1446,0.2246,71.106,34.1002,21.6979,34.9354,118.8041,3.735437,-352659.69
1160235.199,323.0,13.845,475.611,1107.712,13.797,475.575,1108.25,9.0,20.0,467.0,483.0,1084.0,1130.0,2369.0,46.0,101.0,7.9469,4.6356,-16.6958,6.7499,4.2645,-12.6085,796.1199,0.9278,0.0,153.2899,0.2134,76.6305,37.1108,25.571,0.0,120.02826,6.0179237,62386.348
1160235.25,404.0,62.904,212.627,1106.125,62.847,212.351,1104.986,60.0,67.0,207.0,218.0,1090.0,1129.0,1150.0,39.0,58.0,6.0584,3.0571,-17.5353,5.5138,2.6489,-17.3031,447.3934,0.9746,27.0062,333.1825,0.2295,57.488,26.6526,18.0276,18.2107,119.21076,1.6308582,59983.969
1160235.251,405.0,35.88,415.465,1108.778,35.894,415.374,1108.595,33.0,40.0,412.0,420.0,1092.0,1126.0,1115.0,34.0,48.0,4.1543,3.6672,-19.5331,3.8048,3.32,-17.7558,380.5788,1.0048,44.5344,136.2278,0.2013,56.6064,26.9861,16.636,4.2465,119.65998,5.0145755,62640.575
1160235.255,412.0,66.799,226.662,1143.928,66.452,226.629,1144.404,59.0,75.0,221.0,233.0,1115.0,1174.0,4375.0,59.0,140.0,7.6733,5.6344,82.1799,6.8901,4.7876,83.351,1241.0706,1.103,33.6386,76.1533,0.2073,90.5301,47.2856,35.8186,44.0332,119.15067,1.868822,89000.261
1160235.257,416.0,129.323,407.739,1128.032,129.31,407.741,1127.473,123.0,137.0,403.0,413.0,1114.0,1143.0,1451.0,29.0,83.0,6.7135,3.9111,-58.9653,6.0476,3.5219,-59.7694,416.8855,0.9558,17.0969,128.0514,0.2019,54.2004,23.8242,18.8198,22.2246,118.10304,4.8873611,76536.666
1160235.264,426.0,417.027,249.23,1185.269,417.193,249.346,1185.663,411.0,423.0,245.0,255.0,1163.0,1204.0,1567.0,41.0,64.0,6.849,2.9677,-56.4276,6.5657,2.666,-56.2721,390.1887,0.8208,8.0703,137.7756,0.1958,50.3419,34.9857,22.992,35.1105,113.30499,2.247433,119372.23
1160235.266,429.0,121.965,501.147,1185.522,121.967,500.86,1185.993,117.0,127.0,496.0,507.0,1172.0,1201.0,1012.0,29.0,68.0,5.7572,3.831,33.6289,5.0325,3.385,30.51,271.0832,0.8708,14.1259,37.9055,0.1827,46.6366,22.5187,17.4064,19.4797,118.22543,6.4393402,119615.1
1160235.271,439.0,237.218,239.454,1132.37,237.066,239.387,1131.748,234.0,242.0,235.0,245.0,1114.0,1159.0,1415.0,45.0,57.0,4.8273,3.5672,22.4409,4.3336,2.9972,10.6981,412.9081,0.861,0.0,221.8206,0.2107,52.0887,36.8726,24.1445,0.0,116.30711,2.0814486,79683.786
1160235.278,447.0,140.018,97.099,1154.439,140.015,96.969,1154.459,138.0,143.0,92.0,102.0,1139.0,1170.0,740.0,31.0,42.0,4.9997,2.3921,4.0108,4.6365,2.171,4.418,200.4112,0.8292,12.8632,203.8329,0.2186,33.7086,21.3672,15.8355,18.8634,117.92462,-0.29218603,96401.624
1160235.285,455.0,215.424,372.512,1382.306,215.798,372.576,1382.283,210.0,221.0,368.0,379.0,1356.0,1415.0,2927.0,59.0,88.0,6.5557,4.2434,-41.6969,5.504,3.4922,-38.2771,1106.7008,1.6398,0.0,345.8189,0.2085,98.1255,45.8713,28.6433,0.0,116.66158,4.3012722,264108.25
1160235.287,458.0,297.963,183.136,1376.07,298.055,183.14,1376.897,296.0,301.0,178.0,187.0,1358.0,1396.0,683.0,38.0,31.0,4.6165,2.1875,-11.983,3.4818,1.8122,-12.48,287.6066,1.2207,13.381,345.9923,0.2112,52.1096,32.3599,16.3974,24.5076,115.29062,1.1439965,260143.44
1160235.295,472.0,81.997,303.646,1388.988,81.701,303.684,1388.762,79.0,88.0,302.0,307.0,1372.0,1406.0,594.0,34.0,31.0,4.5892,2.3643,76.0494,4.3967,2.1059,81.6961,237.1145,1.0213,17.7672,261.0927,0.2135,45.5756,24.4142,15.214,13.6016,118.89652,3.1530724,268877.37
1163435.004,10.0,354.802,42.85,963.522,354.705,42.879,964.053,348.0,362.0,36.0,51.0,944.0,984.0,4081.0,40.0,156.0,7.851,6.0581,-34.6875,6.937,5.3727,-38.3821,1063.9364,0.8778,10.2009,147.209,0.1915,86.9707,31.4139,20.1348,34.6397,114.34646,30.806382,-43760.57
1163435.011,20.0,78.891,419.489,958.189,78.741,419.438,958.861,74.0,85.0,414.0,427.0,941.0,976.0,1627.0,35.0,94.0,5.7631,4.8265,-36.2498,5.3278,4.3987,-27.2833,468.2076,1.2116,0.0,1.0542,0.2316,50.109,20.7837,14.7424,0.0,118.94586,37.082369,-47582.435
1240235.002,3.0,154.282,381.46,240.017,154.297,380.663,239.895,151.0,159.0,377.0,387.0,210.0,270.0,2225.0,60.0,62.0,5.5035,3.2418,-9.5837,4.6284,3.0515,-4.5331,973.4496,1.4608,0.0,277.5315,0.233,88.5739,47.1368,32.8853,0.0,125.68661,4.4360569,-576829.36
1240235.024,29.0,112.643,223.927,545.463,112.271,224.273,545.947,111.0,116.0,221.0,228.0,529.0,565.0,574.0,36.0,24.0,4.1637,1.6817,27.4581,3.9385,1.5462,28.2747,212.5571,1.2902,6.8141,11.8177,0.219,40.5163,29.2424,27.2149,28.8762,126.38705,1.8295504,-351537.6
1240235.025,30.0,475.22,305.255,543.888,474.634,305.131,544.157,469.0,482.0,300.0,311.0,524.0,568.0,2651.0,44.0,92.0,7.1744,4.5767,76.542,7.8292,3.883,84.0061,837.9494,1.2956,43.3374,88.2188,0.1958,83.1226,34.3976,24.8835,25.1114,120.34765,3.1771841,-352855.11
1240235.03,37.0,275.026,180.583,568.676,274.995,180.811,568.818,268.0,282.0,174.0,187.0,537.0,592.0,3171.0,55.0,125.0,7.3409,5.9635,-49.4091,6.6772,5.5489,-61.8949,903.7135,1.2119,15.6364,284.6017,0.2117,75.7905,38.5008,26.0461,38.5458,123.67498,1.1051924,-334701.99
1240235.034,42.0,224.602,180.351,548.407,224.506,180.43,548.568,219.0,230.0,175.0,189.0,529.0,570.0,2249.0,41.0,87.0,7.4966,4.6762,-25.3046,7.1634,4.4882,-33.2506,619.029,1.2569,20.0097,293.2895,0.2333,55.9397,31.3644,22.5852,28.6854,124.51645,1.0988352,-349608.37
1240235.036,45.0,250.235,182.972,550.228,249.983,183.106,550.337,243.0,258.0,176.0,190.0,525.0,583.0,4171.0,58.0,127.0,7.8644,5.7211,-53.5509,7.3082,5.3341,-58.9788,1118.4024,1.2696,32.2541,99.5416,0.2297,75.4069,48.3654,37.9481,38.7166,124.09183,1.1434288,-348305.73
1240235.037,49.0,57.321,373.644,552.403,57.196,373.396,551.947,53.0,64.0,368.0,383.0,525.0,578.0,3037.0,53.0,101.0,6.7563,5.3004,11.9307,6.0231,4.6584,-5.0728,847.3093,1.0485,21.931,345.9697,0.206,74.6527,40.4625,28.2565,35.1949,127.30496,4.3149443,-347120.62
1240235.04,54.0,260.104,172.546,543.957,260.395,172.532,545.174,257.0,263.0,168.0,178.0,527.0,565.0,979.0,38.0,45.0,5.2503,2.5267,14.7652,4.3395,2.2512,14.1974,323.9664,1.1118,6.2701,12.3368,0.2107,49.137,32.141,25.5115,32.2818,123.91831,0.96719755,-352106.38
1240235.041,55.0,484.675,223.307,542.405,484.494,223.147,541.783,483.0,488.0,219.0,227.0,527.0,558.0,440.0,31.0,23.0,4.1567,1.7516,-9.3272,3.754,1.5019,-8.5665,149.9932,0.9955,3.7691,174.416,0.2328,30.7098,26.0492,16.924,26.2225,120.18331,1.8107888,-354603.21
1240235.043,57.0,265.105,357.828,1003.265,265.226,357.823,1004.172,262.0,269.0,352.0,365.0,983.0,1020.0,1150.0,37.0,64.0,6.1288,2.8154,11.2399,5.2251,2.5675,9.311,423.3061,1.4473,20.679,179.574,0.2821,44.255,25.9926,16.3051,23.3731,123.83779,4.0553959,-14227.884
1240235.044,58.0,392.04,368.894,551.768,391.753,368.623,551.422,387.0,400.0,362.0,378.0,528.0,575.0,3813.0,47.0,131.0,7.787,5.2193,-13.2783,7.6159,4.6191,-19.0847,1058.8378,1.2704,21.0885,353.8218,0.2109,81.2944,38.9256,29.0821,38.2666,121.729,4.2353975,-347507.25
1240235.047,65.0,123.359,369.667,556.371,123.221,369.649,556.13,119.0,129.0,366.0,374.0,531.0,585.0,1878.0,54.0,67.0,5.1967,3.8419,87.2102,4.8926,3.3804,86.5389,563.3011,0.9835,37.8254,276.7959,0.2099,61.9186,45.4799,33.5096,15.2446,126.20455,4.2524943,-344041.74
1240235.066,106.0,444.077,202.823,564.801,443.957,202.744,564.41,442.0,447.0,199.0,209.0,547.0,582.0,588.0,35.0,27.0,4.4903,1.9619,-22.8236,4.3159,1.8434,-28.0906,222.3899,1.3796,0.0,325.6569,0.2687,34.1281,29.813,22.7542,0.0,120.85893,1.4707359,-337946.9
1240235.235,390.0,408.771,503.226,1100.941,408.638,503.474,1099.762,405.0,414.0,497.0,511.0,1084.0,1120.0,2433.0,36.0,102.0,6.9899,4.4712,8.0379,6.2145,3.9794,7.9598,839.5028,1.086,25.9464,182.6694,0.2048,83.1171,29.8363,16.0418,28.8969,121.44758,6.4829172,56138.021
1240235.238,394.0,95.79,410.849,1161.531,95.736,410.658,1161.538,92.0,101.0,405.0,418.0,1144.0,1179.0,1563.0,35.0,71.0,7.0273,2.9703,28.7533,6.2271,2.7164,27.3295,381.9686,0.8545,15.4914,215.1327,0.1934,49.9503,28.1639,20.3206,24.9855,126.66263,4.9359725,101612.93
1240235.239,395.0,91.023,437.582,1158.521,90.944,437.692,1158.687,85.0,96.0,433.0,446.0,1143.0,1175.0,1206.0,32.0,70.0,7.3007,3.2223,32.2115,6.3886,3.0663,30.3276,288.9368,0.9132,0.0,39.0956,0.1909,43.5798,22.7478,20.0516,0.0,126.74249,5.3865482,99514.536
1240235.247,406.0,257.867,391.464,1099.041,257.981,391.491,1098.432,252.0,265.0,387.0,396.0,1085.0,1114.0,1492.0,29.0,78.0,6.0232,4.0187,75.4885,5.5652,3.6497,77.2753,395.1561,0.9413,12.4067,91.267,0.2051,49.8866,25.4776,20.0626,24.0959,123.95853,4.6165223,55159.338
1240235.249,410.0,372.865,156.629,1131.978,372.778,156.653,1131.431,369.0,378.0,154.0,161.0,1114.0,1149.0,854.0,35.0,41.0,4.2732,3.2516,-81.662,3.8464,2.8709,87.3479,244.2794,0.829,11.5031,221.3909,0.2209,37.8344,25.6403,18.8724,22.4366,122.04525,0.70255462,79450.551
1240235.258,421.0,416.498,370.061,1382.323,416.527,370.018,1382.349,413.0,420.0,361.0,376.0,1358.0,1409.0,1819.0,51.0,66.0,7.5733,3.199,-3.8096,7.2866,2.8621,-4.39,695.6018,1.5154,47.5524,356.0654,0.2492,65.4505,39.8156,26.9584,14.6388,121.3161,4.2586491,264156.71
1240235.26,425.0,323.233,372.677,1388.025,323.794,372.488,1387.87,317.0,331.0,367.0,380.0,1360.0,1418.0,4772.0,58.0,129.0,7.1977,5.7565,53.6549,6.9107,5.4226,55.9335,1465.846,1.5284,27.0005,44.4044,0.2071,102.4501,41.8953,30.1238,40.3809,122.86165,4.2998025,268221.02
1240235.264,429.0,305.043,178.957,1393.499,305.014,179.183,1393.225,301.0,310.0,175.0,186.0,1367.0,1425.0,2236.0,58.0,65.0,5.8555,3.9499,4.6368,5.913,3.1537,8.8144,786.7388,1.5385,9.5195,188.8276,0.2056,80.9121,43.824,32.2013,50.087,123.17465,1.0780461,272163.28
1240235.269,435.0,309.908,375.62,1391.37,310.139,375.67,1392.697,305.0,314.0,371.0,383.0,1364.0,1417.0,1464.0,53.0,53.0,6.3637,3.2098,-27.9961,5.857,2.9371,-28.8593,421.2351,1.0207,11.2942,336.6824,0.2066,53.2778,40.0746,24.8507,37.4068,123.08924,4.3528463,271774.15
