# id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m
843435.007,14,446.455,235.831,868.381,446.259,235.872,868.833,442,454,231,241,848,889,1570,41,75,5.0838,4.13,21.6853,4.5017,3.9065,23.5017,375.0761,0.9803,10.0356,315.7361,0.214,44.2368,31.0531,25.2678,30.2579,80.820486,34.022932,-113853.67,m
920235.156,244,107.257,286.316,1147.221,107.374,286.148,1148.712,100,118,281,292,1121,1174,3465,53,110,7.7092,4.5506,65.7491,6.3193,4.0398,59.3685,916.285,1.1664,33.5609,67.2382,0.1887,82.5009,40.3115,31.398,31.8949,94.468598,2.8608068,92171.11,m
923435.056,115,157.345,48.949,916.746,157.243,48.758,915.864,152,165,45,54,901,932,1594,31,88,6.5886,4.3139,86.1555,5.6724,3.7976,-89.1546,764.2167,1.1941,81.2949,266.3531,0.2515,76.112,22.6062,15.3195,7.534,93.637451,30.904359,-79233.645,m
1000235.380,679,176.376,291.991,1151.838,176.088,291.767,1151.275,170,184,287,299,1132,1175,2631,43,113,6.9608,5.1728,-48.6964,5.7326,4.4707,-47.6183,844.9588,1.056,0,276.6583,0.1961,83.9911,31.2375,17.6637,0,101.32338,2.9544629,94057.875,m
1242635.014,20,244.134,503.207,904.879,244.138,503.234,905.42,238,252,499,508,882,926,2315,44,91,6.7299,3.942,-83.5716,6.1506,3.4481,-83.8705,512.0142,0.845,19.3699,289.0631,0.1802,59.0644,32.7033,26.7746,30.5382,124.18925,30.478959,-86921.302,m
1242635.083,136,128.555,211.565,976.025,128.903,211.65,976.931,125,134,207,217,963,990,1337,27,75,5.7734,4.1091,-30.042,5.243,3.5596,-31.4562,424.0523,1.0768,25.9316,333.1482,0.2369,48.964,21.4476,16.8363,17.7321,126.10985,25.619219,-34280.511,m
1242635.241,416,380.498,472.763,1213.544,380.392,472.791,1213.64,376,386,470,477,1194,1234,1405,40,59,4.964,3.4716,72.6191,4.4569,3.1124,74.0612,312.0237,0.7294,13.7014,304.48,0.1885,44.152,30.3174,20.5474,21.5198,121.91835,29.971572,139966.58,m
1242635.249,431,354.8,401.104,1082.605,354.987,401.227,1083.09,349,362,397,406,1061,1108,2385,47,89,6.255,4.3274,86.1704,5.4526,4.0169,-84.1825,504.3473,0.8972,19.6856,288.3972,0.182,56.7485,37.9469,23.528,31.3877,122.34177,28.778833,43865.513,m
1242635.251,433,261.965,335.899,1113.995,261.607,335.818,1113.493,255,270,332,341,1090,1139,2982,49,96,6.8218,4.252,86.1275,6.0216,3.766,-88.1539,735.7999,1.3466,15.6364,274.6184,0.2004,67.2496,38.1609,21.5068,37.9712,123.8981,27.688694,66245.537,m
1242635.258,442,413.107,287.527,1133.739,412.971,287.588,1134.036,409,418,284,295,1117,1153,1205,36,60,5.2572,3.4662,7.5557,4.4467,3.3418,8.4443,280.1618,0.8486,9.3433,174.9483,0.1704,47.3679,29.8396,21.8732,29.4469,121.37537,26.884851,81367.824,m
1243435.015,20,282.546,147.914,895.714,282.515,147.765,895.176,277,289,142,157,872,922,4655,50,151,7.5709,6.156,15.5313,6.6467,5.4827,15.689,1294.261,1.0348,87.1012,156.4235,0.179,105.9892,34.7925,21.0371,13.6687,123.54963,32.554479,-94462.168,m
1400235.237,395,137.04,101.976,1174.75,137.225,101.742,1174.582,134,142,96,108,1157,1195,1620,38,75,5.9004,3.9194,-3.4398,5.1462,3.3142,-2.5464,424.6215,0.7632,0,347.0112,0.1662,63.491,31.5392,22.7251,0,141.97118,-0.21263491,111214.76,m
1401035.224,381,175.168,503.682,1060.796,175.126,503.756,1059.866,169,181,499,510,1039,1084,2889,45,102,6.1069,5.1825,-69.3204,5.485,4.7417,-80.243,705.0374,0.9512,64.8579,17.8794,0.1982,66.193,33.4092,22.4509,13.3308,141.33948,14.487637,26770.051,m
1401035.238,405,334.385,504.983,1091.508,334.291,504.795,1092.05,329,340,500,511,1071,1117,2535,46,86,6.7628,3.908,40.1309,5.6912,3.5178,38.8973,652.6265,0.9047,25.3716,36.5503,0.1862,69.6264,32.7776,22.3462,28.9228,138.68673,14.504944,50461.005,m
1401035.244,411,69.57,448.89,1083.935,69.663,448.824,1083.547,67,73,445,456,1068,1103,693,35,37,4.5561,2.3743,-10.9702,3.6924,2.2326,-8.7523,149.9811,0.8309,14.9275,164.1495,0.1849,30.8197,24.7888,16.7307,15.8243,143.09722,13.572089,44202.041,m
1401835.293,498,451.21,64.586,1139.248,451.139,64.403,1139.254,447,456,59,70,1118,1163,1964,45,76,5.4769,4.2858,-11.0501,4.6911,3.7189,-16.1398,481.5444,0.9632,24.3891,341.8365,0.1732,62.7341,34.6176,21.3509,21.3571,136.73927,15.165088,85209.389,m
1401835.303,510,310.506,50.365,1103.278,310.388,50.368,1103.378,306,316,47,54,1088,1121,1015,33,53,4.8181,3.2532,-89.4107,4.2898,2.9009,85.8588,216.6368,0.6817,14.4381,236.9054,0.166,40.9581,24.7321,16.9096,17.2249,139.08513,14.93117,58799.759,m
1401835.308,515,334.609,24.687,1092.87,334.502,24.524,1093.177,330,340,19,32,1073,1116,2381,43,93,6.8003,4.0651,34.1374,5.7674,3.5364,35.8208,630.028,0.8898,25.5999,31.7457,0.19,67.9422,31.0233,22.5518,27.1368,138.68321,14.500426,51290.906,m
1401835.310,517,452.727,32.549,1079.734,452.673,32.486,1080.22,447,459,28,38,1063,1099,1704,36,84,5.9933,4.2811,61.0959,4.9697,3.7978,67.3327,468.8457,0.8677,34.2205,43.2492,0.1874,60.604,27.7606,15.8592,15.4903,136.71369,14.633136,41752.668,m
1560235.163,256,378.01,275.184,1096.355,378.134,275.103,1096.255,376,383,269,278,1064,1123,784,59,32,5.9238,2.3519,36.9172,3.6043,2.1865,40.7077,184.2556,0.9036,5.113,221.788,0.204,32.2538,38.2932,24.3312,37.9062,153.95604,2.6767158,53556.671,m
1561835.215,392,250.035,59.156,1071.759,249.784,59.029,1071.976,245,256,54,66,1054,1089,2187,35,98,6.4291,4.7476,-45.3433,5.797,4.2543,-47.3129,495.0886,0.9009,23.9303,294.9001,0.1628,65.0094,24.1291,19.3951,22.2409,156.09521,15.075519,35684.595,m
1561835.226,408,430.686,221.27,1118.12,430.414,221.295,1117.943,426,436,216,226,1101,1135,1295,34,67,5.4925,3.3004,47.9301,4.7951,3.2368,53.3193,236.5342,0.6476,8.3596,79.0027,0.1753,37.4849,25.5194,18.9081,24.9645,153.08471,17.779948,69521.59,m
2361835.066,105,141.414,9.82,971.845,141.422,10.131,972.334,137,147,2,16,953,994,2415,41,97,6.3186,4.4924,29.642,5.6788,3.9601,27.5728,573.8431,0.9838,6.0328,221.5237,0.1837,63.5687,30.3883,21.3429,37.811,237.90142,14.260552,-37664.345,m
2361835.122,208,21.696,211.551,1064.723,21.77,211.576,1065.015,18,26,207,217,1043,1085,1304,42,52,4.9551,3.0883,-25.4691,4.4165,2.8253,-23.0891,231.1555,0.5162,11.4898,344.5735,0.1398,45.7992,33.1944,24.26,24.1707,239.89561,17.617962,30560.126,m
2362635.075,116,220.37,307.717,958.353,220.296,307.802,958.235,217,225,304,312,943,976,971,33,50,4.5056,3.3692,38.9516,4.1331,2.9636,39.4135,197.3087,0.7634,5.6657,41.3279,0.1627,38.9159,22.8978,16.3384,25.815,236.58684,27.221756,-48042.882,m
2362635.076,120,402.421,264.358,965.143,402.367,264.382,965.369,398,408,260,270,946,986,1736,40,68,5.2277,4.1739,47.8366,4.7526,3.7512,55.4721,263.0666,0.652,9.1004,20.1868,0.143,44.1656,31.7409,19.2004,27.2282,233.55232,26.49808,-42791.358,m
2363435.016,19,297.189,216.193,923.323,297.136,216.257,922.616,292,304,211,222,903,945,2132,42,95,5.2893,5.0075,70.5818,4.7607,4.6576,73.9523,346.4542,0.695,14.4886,167.4563,0.165,45.4753,32.3377,20.1007,25.7132,235.30617,33.696018,-74263.256,m
2363435.049,71,444.141,162.564,933.338,444.111,162.512,933.798,438,453,158,168,913,951,2517,38,119,7.9387,4.4163,-74.6455,7.2093,3.9052,-73.038,533.3308,0.8854,43.3307,290.0695,0.1675,63.451,25.6475,15.1098,11.9449,232.85659,32.80026,-66031.578,m
2840235.376,750,241.555,223.674,1195.457,241.548,222.853,1191.242,237,247,218,229,1177,1218,1644,41,84,5.5928,4.7655,-5.0905,5.5428,3.9272,-3.0373,1287.4686,3.0573,12.8691,331.5664,0.3818,83.1729,34.3816,23.5322,35.35,284.23274,1.8058866,123479.03,m
3320235.019,31,470.774,234.93,625.817,470.622,235.047,625.294,467,474,233,239,607,647,575,40,27,4.5065,1.8876,52.2414,3.7211,1.7403,54.0012,165.8919,0.9118,4.7008,225,0.2443,28.3154,33.9927,18.2309,31.1812,328.41492,2.0091238,-293128.29,m
3320235.204,321,425.215,385.632,1062.062,425.539,385.702,1061.234,421,430,382,389,1036,1086,817,50,41,5.2492,2.4349,-75.5592,5.077,2.2635,-73.3187,208.8003,1.3563,4.5643,120.5042,0.2298,31.7942,43.189,28.8182,41.4221,329.16631,4.5200391,27776.993,m
3320235.256,397,211.185,275.523,1090.883,211.191,275.48,1091.451,207,217,272,281,1073,1108,1333,35,64,5.0013,3.607,71.859,4.395,3.3075,69.0646,387.8658,0.9505,20.3617,273.9211,0.2005,52.992,24.8577,15.9879,19.5074,332.73879,2.6830002,50020.201,m
3321035.260,428,112.246,486.994,1067.681,112.129,486.783,1066.775,109,116,482,493,1053,1083,1067,30,56,6.1677,2.7043,-23.5222,5.3726,2.3237,-22.2271,368.945,1.0689,21.0863,346.2033,0.1859,60.7519,23.1966,15.3593,19.3043,334.38983,14.204753,31855.709,m
3321835.049,75,490.412,438.611,959.591,490.42,438.536,959.813,486,495,433,445,938,982,2569,44,90,6.5386,4.3893,17.2171,5.9927,3.7746,18.1199,754.4358,0.8891,22.6981,33.4857,0.1738,85.6211,31.4701,19.6964,30.4606,328.08496,21.400642,-46881.102,m
3321835.080,134,128.138,132.231,973.042,128.229,132.28,974.272,123,134,128,137,951,996,1878,45,69,6.1354,3.5642,60.8636,5.2774,3.1839,63.5164,695.0443,1.2858,60.2146,64.0073,0.2277,70.4412,38.4898,23.3896,3.8858,334.12149,16.296358,-36237.654,m
3321835.158,252,112.311,7.267,1067.618,112.191,7.007,1066.793,109,116,2,14,1051,1085,1213,34,56,6.17,2.7004,-23.9863,5.496,2.3102,-22.1937,392.3016,1.0441,0,344.4749,0.1885,59.7627,25.5617,15.8697,0,334.38879,14.208475,31869.295,m
3322635.063,101,114.064,309.532,953.054,114.238,309.426,954.542,107,122,304,315,936,972,2426,36,109,7.8307,4.3141,68.4274,6.9239,3.6885,67.4188,802.7523,0.9139,7.101,252.7637,0.1976,82.4897,26.6927,19.0939,31.9285,334.35467,27.24882,-50761.36,m
3322635.314,514,360.694,464.224,1065.377,360.368,464.293,1063.877,355,366,460,469,1051,1085,1338,34,66,5.9779,3.6058,61.5242,5.3718,3.0963,60.743,364.4331,0.8792,3.7903,227.4972,0.1729,57.6117,21.4689,15.6502,30.2954,330.25251,29.829948,29722.548,m
3323435.012,17,402.149,382.221,860.749,402.192,382.177,861.007,398,409,377,391,845,874,1419,29,84,7.5176,3.7045,30.328,6.3368,3.2676,31.2858,544.2435,1.2042,35.7122,21.5501,0.1852,78.0207,20.9589,16.5594,16.7681,329.55543,36.461362,-119614.56,m
3323435.106,160,492.022,144.361,959.276,491.913,144.274,959.432,488,498,142,148,948,970,446,22,34,4.6705,2.2104,-73.4064,4.0942,2.1063,-74.5139,152.9924,1.2145,9.0112,291.8742,0.2371,30.5559,19.5192,15.6041,16.598,328.06008,32.496291,-47161.907,m
3403435.051,71,100.803,5.75,955.009,100.916,5.722,955.686,97,106,1,13,939,971,1633,32,84,6.2445,4.3395,2.405,5.6075,3.7566,3.5328,744.3868,1.2094,0,31.6729,0.2077,88.71,24.6779,15.0687,0,342.57673,30.187091,-49919.617,m
3403435.261,444,97.899,205.249,1076.57,97.994,205.407,1078.082,94,104,202,210,1059,1095,1363,36,63,5.231,3.6093,71.1293,4.6144,3.0434,77.552,413.8066,0.8992,0,248.1212,0.17,65.9293,30.9172,17.118,0,342.62542,33.515186,40179.04,m
3403435.263,446,118.062,152.095,1078.468,117.972,152.395,1077.761,113,124,148,156,1065,1095,1084,30,63,5.4767,3.5629,87.0291,4.7632,3.2576,85.1355,277.7178,0.7754,7.4815,76.6093,0.1591,53.0238,24.5497,16.4602,24.6118,342.29246,32.631645,39942.908,m
3560235.020,29,285.241,359.147,548.674,285.373,359.135,548.629,279,292,354,364,531,566,1931,35,93,6.3202,4.5486,-72.8505,5.434,3.891,-68.4454,583.5116,1.0076,35.2841,222.9447,0.1856,71.551,26.963,15.3107,15.5924,355.50246,4.0772584,-349563.69,m
3560235.063,82,468.452,201.016,734.551,468.463,200.928,734.852,464,474,196,208,707,762,3571,55,96,6.2291,4.8823,14.711,5.3972,4.1561,12.1847,1080.6265,1.0536,39.4242,199.612,0.1921,94.156,47.3309,33.1858,32.167,352.45097,1.440464,-212480.51,m
